id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_category,review_year,review_month,review_day,review_dayofweek,availability_category,review_frequency,host_type,log_price,has_review,review_quarter,days_since_last_review,review_recency_score,availability_rate,is_highly_available,is_rarely_available,avg_days_between_reviews,booking_frequency_score,is_high_season,is_low_season,season,distance_to_times_square,distance_to_central_park,distance_to_empire_state_building,distance_to_statue_of_liberty,distance_to_brooklyn_bridge,distance_to_yankee_stadium,distance_to_nearest_attraction,neighborhood_listing_count,neighborhood_avg_price,price_ratio_to_neighborhood_avg,borough_avg_price,price_ratio_to_borough_avg,geo_cluster,geo_cluster_avg_price,price_ratio_to_cluster_avg,location_premium_score,host_total_listings,is_professional_host,is_single_listing_host,review_volume,popularity_score,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_type_avg_price,price_ratio_to_room_type_avg,minimum_nights_category,is_short_term,is_long_term,room_borough_interaction,room_borough_avg_price,avail_bin,room_availability_interaction,premium_property_score,has_premium_luxury,has_premium_luxurious,has_premium_premium,has_premium_upscale,has_premium_elegant,has_premium_stylish,has_premium_high-end,has_premium_exclusive,has_premium_modern,has_premium_newly,has_premium_renovated,has_premium_designer,has_location_central,has_location_heart,has_location_downtown,has_location_prime,has_location_center,has_location_minutes,has_location_close,has_location_near,has_location_walking,has_location_distance,has_location_steps,has_location_park,has_location_subway,has_view_view,has_view_panoramic,has_view_skyline,has_view_river,has_view_park,has_view_overlooking,has_view_facing,has_view_scenic,has_view_stunning,has_view_breathtaking,has_amenity_wifi,has_amenity_pool,has_amenity_doorman,has_amenity_elevator,has_amenity_gym,has_amenity_fitness,has_amenity_parking,has_amenity_kitchen,has_amenity_washer,has_amenity_dryer,has_amenity_balcony,has_amenity_terrace,has_amenity_patio,has_amenity_garden,has_size_spacious,has_size_large,has_size_bigger,has_size_huge,has_size_giant,has_size_cozy,has_size_roomy,has_size_airy,premium_keyword_count,location_keyword_count,view_keyword_count,amenity_keyword_count,size_keyword_count,total_keyword_count,name_character_count,name_word_count,marketing_appeal_score,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
27609132,Brooklyn spot right next to express train,207213839,Sheneque,Brooklyn,Sunset Park,40.64136,-74.01898,Entire home/apt,120,3,0,,0.0,1,0,Standard,2019,6,17,3,,,Single Listing,4.795790545596741,0,-1,3024,0.0,0.0,0,1,3024.0,0.0,1,0,Summer,13.27332033456603,16.166412948621897,12.228534150018412,5.73854693116631,7.435692890044813,22.34345378731886,5.73854693116631,390,113.04102564102564,1.061561493444631,120.22784305915157,0.9981049060404463,0,144.73425314937012,0.8291057395802248,0.5805162031278837,1,0,1,,0.0,True,False,False,200.6470773966926,0.5980650281925215,Short Stay,1,0,Entire home/apt_Brooklyn,171.6848999266478,,Entire home/apt_nan,0.5741548609383651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0.0,True,False,False
16415297,"Spacious&Sunny bedroom near Central Park,UpperEast",12895206,Salvatore,Manhattan,Upper East Side,40.77651,-73.94791,Private room,65,7,4,2017-12-29,0.13,1,0,Economy,2017,12,29,4,,Very Low,Single Listing,4.189654742026425,1,4,556,0.8161375661375662,0.0,0,1,139.0,0.9540343915343915,1,0,Winter,3.7759334430204357,1.649881646530198,4.460911494218412,12.668470084726396,8.850522828996523,6.1796888862225385,1.649881646530198,1794,178.20903010033445,0.3647402152595971,185.52557988795778,0.35035599963764924,1,157.03422697272356,0.41392250118370905,0.5385928956706729,1,0,1,Few,0.004290761349584879,False,True,False,86.79041728295459,0.7489306081809314,Week Stay,0,0,Private room_Manhattan,112.40963250972031,,Private room_nan,0.4028650971060773,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,5,50,5,0.5833333333333334,False,True,False
29690801,Private room next to N train.,198021963,Onur,Brooklyn,Borough Park,40.61979,-73.98886,Private room,20,1,12,2019-06-25,1.66,1,14,Budget,2019,6,25,1,Rarely Available,Medium,Single Listing,3.044522437723423,1,2,13,0.9957010582010583,0.038356164383561646,0,1,1.0833333333333333,0.9996417548500882,1,0,Summer,15.370861731783926,18.04668295399772,14.303261595882432,9.03321017318976,9.621163958253419,23.919900203112295,9.03321017318976,136,63.06617647058823,0.31712720065290895,120.22784305915157,0.16635081767340773,0,144.73425314937012,0.13818428993003748,0.3651925416501388,1,0,1,Some,0.02372698490345549,False,True,False,86.79041728295459,0.23044018713259426,Single Night,1,0,Private room_Brooklyn,74.5852093206951,Low,Private room_Low,0.35667585796607826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0.0,False,True,False
4089189,Stunning Parlor Garden Apartment,5317124,Caroline,Brooklyn,Clinton Hill,40.6921,-73.96797,Entire home/apt,145,3,16,2019-06-15,0.31,1,96,Standard,2019,6,15,5,Moderately Available,Very Low,Single Listing,4.983606621708336,1,2,23,0.9923941798941799,0.26301369863013696,0,0,1.4375,0.9995246362433863,1,0,Summer,7.475164196395563,9.908242084982193,6.436121401340256,6.460489917207578,2.8933378413857422,15.688824770398284,2.8933378413857422,569,149.4604569420035,0.9701562738849759,120.22784305915157,1.2060434281322059,0,144.73425314937012,1.0018361019927717,0.6384230866873016,1,0,1,Many,0.015368173603467723,True,False,False,200.6470773966926,0.7226619090659635,Short Stay,1,0,Entire home/apt_Brooklyn,171.6848999266478,Medium,Entire home/apt_Medium,0.5961373780872308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,32,4,0.19444444444444442,True,False,False
6849332,"Clean, Convenient & Calming Space",973817,Carol,Manhattan,Washington Heights,40.85151,-73.93789,Entire home/apt,105,2,0,,0.0,1,0,Standard,2019,6,17,3,,,Single Listing,4.663439094112067,0,-1,3024,0.0,0.0,0,1,3024.0,0.0,1,0,Summer,11.143292469680016,8.1804389996037,12.15108159301249,20.157696414958384,16.915073906533763,2.6272657980538967,2.6272657980538967,899,89.6106785317019,1.171735352532274,185.52557988795778,0.5659596917223565,1,157.03422697272356,0.6686440403736839,0.6377272359361857,1,0,1,,0.0,True,False,False,200.6470773966926,0.5233068996684563,Short Stay,1,0,Entire home/apt_Manhattan,233.39540544652365,,Entire home/apt_nan,0.5913181707808557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0.0,True,False,False
24626439,Private Room in spacious TriBeCa Loft,5922211,Karan,Manhattan,Tribeca,40.71554,-74.00645,Private room,120,2,2,2018-05-29,0.14,1,0,Standard,2018,5,29,1,,Very Low,Single Listing,4.795790545596741,1,2,405,0.8660714285714286,0.0,0,1,202.5,0.9330357142857143,0,0,Spring,5.040504169778226,8.039349757263029,4.050633564332027,4.3435624842774425,1.3227842049073792,14.370907523783174,1.3227842049073792,173,386.95375722543355,0.3101145750862674,185.52557988795778,0.6468110762541217,0,144.73425314937012,0.8291057395802248,0.5073232239928861,1,0,1,Few,0.002786406315818081,False,True,False,86.79041728295459,1.3826411227955655,Short Stay,1,0,Private room_Manhattan,112.40963250972031,,Private room_nan,0.39303288909261125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,37,6,0.05555555555555556,False,True,False
19718634,Enormous apartment with everything you need,3495471,Russell,Bronx,Claremont Village,40.83561,-73.91108,Entire home/apt,58,3,59,2019-06-03,2.89,1,42,Economy,2019,6,3,0,Occasionally Available,High,Single Listing,4.07753744390572,1,2,35,0.9884259259259259,0.11506849315068493,0,0,0.5932203389830508,0.9998038292529818,1,0,Summer,10.663884804156528,7.63936504450289,11.554179398570543,19.781472619948065,16.11253706456126,1.4369419243781612,1.4369419243781612,28,87.46428571428571,0.6631278072682728,85.2834862385321,0.6800847685538787,1,157.03422697272356,0.36934623182546344,0.5172526611091818,1,0,1,Numerous,0.07160069571834278,True,False,False,200.6470773966926,0.2890647636263854,Short Stay,1,0,Entire home/apt_Bronx,127.5065963060686,Low,Entire home/apt_Low,0.5766560070482574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0.0,True,False,False
17654277,Spacious Room w/ 2 Bed,116746802,Christine,Queens,Bayside,40.75047,-73.75349,Private room,65,7,40,2019-06-23,1.51,5,148,Economy,2019,6,23,6,Moderately Available,Medium,Few Listings,4.189654742026425,1,2,15,0.9950396825396826,0.4054794520547945,0,0,0.375,0.9998759920634921,1,0,Summer,19.560593301952633,18.261661279626047,19.562277351973446,25.45373327237743,21.095945457182005,16.99492992166241,16.99492992166241,38,93.6842105263158,0.6938202247191011,96.93042556948613,0.670584077374175,2,92.98596176821984,0.6990302489102747,0.4010101543151158,5,0,0,Many,0.04470248529072059,False,True,False,86.79041728295459,0.7489306081809314,Week Stay,0,0,Private room_Queens,68.81726490655592,Medium,Private room_Medium,0.3737137918817509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,22,5,0.05555555555555556,False,True,False
34483424,Are You Ready for Central Park State of Mind?,260425153,Park Lane,Manhattan,Midtown,40.76393,-73.97594,Private room,400,1,0,,0.0,14,245,Premium,2019,6,17,3,Highly Available,,Professional Host,5.993961427306569,0,-1,3024,0.0,0.6712328767123288,1,0,3024.0,0.0,1,0,Summer,1.0407204676399908,2.0783664438393363,1.9125512723566598,10.120630166267386,6.6684990868745055,8.417411875394052,1.9125512723566598,1543,278.1600777705768,1.4380208806596444,185.52557988795778,2.156036920847072,1,157.03422697272356,2.5472153918997478,0.845009801682568,14,1,0,,0.0,False,True,False,86.79041728295459,4.608803742651886,Single Night,1,0,Private room_Manhattan,112.40963250972031,High,Private room_High,0.4935029405047704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,45,9,0.38888888888888884,False,True,False
8444115,2br Design in the heart of LES,15231059,Apollo,Manhattan,Lower East Side,40.71978,-73.98705,Entire home/apt,250,2,8,2016-07-23,0.17,4,297,Premium,2016,7,23,5,Always Available,Very Low,Few Listings,5.525452939131784,1,3,1080,0.6428571428571428,0.8136986301369863,1,0,135.0,0.9553571428571429,1,0,Summer,4.251875999874001,7.0455602309260295,3.1844309786605516,5.9173073520774775,1.732951185091559,13.242873180222942,1.732951185091559,909,164.72277227722773,1.51770150868546,185.52557988795778,1.34752307552942,0,144.73425314937012,1.7273036241254685,0.8202041704500568,4,0,0,Some,0.007812291929938989,True,False,False,200.6470773966926,1.2459688087344198,Short Stay,1,0,Entire home/apt_Manhattan,233.39540544652365,High,Entire home/apt_High,0.6484049387139987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30,7,0.1388888888888889,True,False,False
18840735,Light & Cozy SoHo Hacienda,130815919,Frank,Manhattan,SoHo,40.72633,-74.00207,Entire home/apt,205,2,109,2019-07-01,4.29,1,32,Premium,2019,7,1,0,Occasionally Available,High,Single Listing,5.327876168789581,1,3,7,0.9976851851851852,0.08767123287671233,0,0,0.06422018348623854,0.9999787631668365,1,0,Summer,3.7881422226750225,6.797233184770533,2.815091327532355,5.462322820941045,2.2912856032125197,13.140518436090058,2.2912856032125197,355,268.40281690140847,0.7637773789658175,185.52557988795778,1.1049689219341245,0,144.73425314937012,1.4163889717828841,0.6381821396194326,1,0,1,Numerous,0.12331213566507684,True,False,False,200.6470773966926,1.0216944231622243,Short Stay,1,0,Entire home/apt_Manhattan,233.39540544652365,Low,Entire home/apt_Low,0.6284482825853528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,26,5,0.05555555555555556,True,False,False
3793874,Beautiful West Village 1 BR Apt--Best Location!,19106718,Leena,Manhattan,West Village,40.73223,-74.00355,Entire home/apt,200,4,17,2019-06-28,0.29,1,35,Standard,2019,6,28,4,Occasionally Available,Very Low,Single Listing,5.303304908059076,1,2,10,0.9966931216931217,0.0958904109589041,0,0,0.5882352941176471,0.9998054777466542,1,0,Summer,3.243958241112886,6.2760666883565355,2.344027858070865,5.899726593819149,2.9590805107965257,12.634897904096057,2.344027858070865,765,256.3921568627451,0.780055062710309,185.52557988795778,1.078018460423536,0,144.73425314937012,1.3818428993003748,0.6498310929942887,1,0,1,Many,0.015992145992145993,True,False,False,200.6470773966926,0.9967750469875358,Week Stay,0,0,Entire home/apt_Manhattan,233.39540544652365,Low,Entire home/apt_Low,0.5997469716959304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,0.0,True,False,False
